Actor name,Actor date of birth,Actor gender,Actor height,Actor ethnicity,Actor age at movie release,Actor Score Index
amanda_hale,1982,F,,,27.0,4.330500489886741
lucinda_raikes,1975-04-14,F,,,34.0,4.330500489886741
samuel_roukin,1980-08-15,M,,,28.0,4.330500489886741
samuel_barnett,1980-04-25,M,,/m/041rx,29.0,4.330500489886741
edie_martin,,,,,,4.330500489886741
gerard_monaco,1979,M,1.7,,30.0,4.330500489886741
theresa_watson,,F,,,,4.330500489886741
satya_bhabha,1983-12-13,M,,/m/041rx,26.0,4.330452391468251
james_cada,,M,,,,4.3304034172230885
frank_noon,,M,,,,4.330353957199302
rafael_h._robledo,,,,,,4.330353957199302
jessie_lawrence_ferguson,1941-06-08,M,,,49.0,4.330353957199302
nelson_mashita,,M,,,,4.330353957199302
christopher_knight,1957-11-07,M,1.75,,37.0,4.3303089710308775
susan_olsen,1961-08-14,F,1.575,,33.0,4.3303089710308775
steven_gilborn,1936-07-15,M,,,58.0,4.3303089710308775
shane_conrad,1971-09-24,M,1.8,,23.0,4.3303089710308775
davy_jones,1945-12-30,M,1.6002,,49.0,4.3303089710308775
florence_henderson,1934-02-14,F,1.6,,61.0,4.3303089710308775
ann_b._davis,1926-05-03,F,,,68.0,4.3303089710308775
eduardo_noriega,1973-08-01,M,1.79,/m/03ttfc,27.0,4.330048391316028
john_larroquette,1947-11-25,M,1.93,,33.0,4.330022286651306
will_mahoney,,,,,,4.329944251587394
eleanor_methven,,F,,,,4.329730304046872
anna_maxwell_martin,1977-05-10,F,1.676,/m/02w7gg,29.0,4.329730304046872
lucy_cohu,1968,F,,/m/02w7gg,39.0,4.329730304046872
michael_james_ford,,M,,,,4.329730304046872
jessica_ashworth,1987-12-23,F,1.52,/m/0d7wh,19.0,4.329730304046872
tom_vaughan-lawlor,1977,M,,,30.0,4.329730304046872
ed_call,,M,,,,4.32965193500376
lisa_nicole_carson,1969-07-12,F,1.67,,26.0,4.3296077076607675
lanei_chapman,1973-01-23,F,,,28.0,4.329589305847068
jillian_marie_hubert,1991-05-31,F,1.55,,10.0,4.329589305847068
brandy_ledford,1969-02-04,F,1.68,,32.0,4.329589305847068
silas_weir_mitchell,1969,M,1.91,,32.0,4.329589305847068
brody_smith,1989-08-18,M,1.57,,11.0,4.329589305847068
pons_maar,,,,,,4.329578015667959
eric_douglas,1958-06-21,M,,,28.0,4.329578015667959
tiger_chung_lee,,,,,,4.329578015667959
j.l._reate,,,,,,4.329578015667959
shakti_chen,,F,,,,4.329578015667959
jonathan_uziel,1975-03-26,M,,,35.0,4.329545512305811
romi_aboulafia,1984-01-21,F,,,26.0,4.329545512305811
melinda_korcsog,,F,,,,4.329545512305811
irén_bordán,,,,,,4.329545512305811
omid_abtahi,1979-07-12,M,,,30.0,4.329466547916435
john_lynch,1961-12-26,M,,,28.0,4.329416990563115
"roger_clinton,_jr.",1956-07-25,M,,,39.0,4.3292314030901
sidney_lumet,1924-06-25,M,1.65,,80.0,4.329097714025238
alyson_renaldo,,F,,,,4.329097714025238
olivia_newton-john,1948-09-26,F,1.68,/m/06gbnc,31.0,4.3290899886141645
aymen_hamdouchi,,M,,,,4.329031253527818
yigal_naor,1958,M,,,52.0,4.329031253527818
faycal_attougui,,,,,,4.329031253527818
jerry_della_salla,,,,,,4.329031253527818
rupaul,1960-11-17,M,1.93,/m/0x67,34.0,4.329023468954993
mike_doyle,,M,1.75,,,4.328794032431939
angela_goethals,1977-05-20,F,1.63,,11.0,4.328793246515339
trinidad_silva,1950-01-30,M,,,38.0,4.328764343893741
tracey_cherelle_jones,1970-12-27,F,,/m/0x67,25.0,4.328622306186225
darya_zabinski,,,,,,4.328561342801405
zoe_o'grady,,F,,,,4.328561342801405
lauren_bittner,1980-07-22,F,,,28.0,4.328561342801405
shannon_ferber,,F,,,,4.328561342801405
lena_horne,1917-06-30,F,,/m/0x67,91.0,4.328561342801405
jesse_metcalfe,1978-12-09,M,1.772,/m/06v41q,27.0,4.328454305110543
gordon_michaels,,M,,,,4.32829017090958
nick_farnell,,M,1.88,/m/02ctzb,,4.327858479694139
sonny_gerasimowicz,,M,,,,4.327858479694139
sam_longley,,M,,,,4.327858479694139
edward_speleers,1987-12-21,M,,/m/02w7gg,18.0,4.327518971655973
joss_stone,1987-04-11,F,1.78,/m/02w7gg,19.0,4.327518971655973
william_windom,1923-09-28,M,,,64.0,4.327472331899092
lara_grice,1971-08-11,F,1.68,,35.0,4.327450524584125
sarah_shahi,1980-01-10,F,1.6,,23.0,4.327355882455966
zuleikha_robinson,1977-06-29,F,1.689,,26.0,4.327324254588552
michael_higgins,1920-01-20,M,1.78,,67.0,4.327227046108922
david_mattey,1969-11-05,M,,,38.0,4.3272085300242535
william_ragsdale,1961-01-19,M,,,24.0,4.327196546916686
tessa_koning-martinez,,F,,,,4.327087566398884
karina_andrews,,,,,,4.327087566398884
tom_bullock,,M,,,,4.327087566398884
elizabeth_weber,,F,,,,4.327087566398884
l._peter_callender,,M,,,,4.327087566398884
adele_proom,1932-02-06,F,,,69.0,4.327087566398884
jason_kravits,1967-05-28,M,1.62,,33.0,4.327087566398884
skipp_sudduth,1956-08-23,M,,,39.0,4.3270369828104585
maggie_roswell,1952-11-14,F,,,30.0,4.326825274276731
mason_adams,1919-02-26,M,,/m/041rx,66.0,4.326605219430264
chace_crawford,1985-07-18,M,1.83,,21.0,4.32653947980182
stephen_colbert,1964-05-13,M,1.79,/m/033tf_,41.0,4.326172484607903
karen_prell,,F,,,,4.3261500888700715
david_shaughnessy,,M,,,,4.3261500888700715
lucas_till,1990-08-10,M,1.78,/m/02ctzb,15.0,4.326133589497271
james_spader,1960-02-07,M,1.78,,26.0,4.326039442366642
joel_mckinnon_miller,,M,,,,4.325996580652566
bobby_coleman,1999-05-05,M,,,6.0,4.325955728948485
philip_goodwin,,M,,,,4.32580663293209
max_alexander,,M,,,,4.325789181937131
don_johnson,1949-12-15,M,1.8,,39.0,4.3256742422317
elaine_kagan,,F,,,,4.32558264071206
mae_questel,1908-09-13,F,,,80.0,4.325407122313406
nick_toren,,M,,,,4.325391188416982
william_abadie,,M,,,,4.325391188416982
jean_dell,,M,,,,4.325391188416982
john_doman,1945-01-09,M,,,57.0,4.325372175760562
john_mcmartin,1929-08-21,M,,,51.0,4.325084242794225
cindy_herron,1961-09-26,F,1.67,/m/0x67,30.0,4.325072462636085
victor_campos,,M,,,,4.325072462636085
george_o._gore_ii,1981-12-15,M,,,10.0,4.325072462636085
grace_garland,,F,,,,4.325072462636085
katelynn_tilley,,F,,,,4.325043886167715
david_walton,1978-10-27,M,1.93,,32.0,4.325043886167715
chelsea_traille,1985-03-08,F,,,25.0,4.325043886167715
baldeep_singh,1980-10-28,M,,,30.0,4.325043886167715
chris_eigeman,1965-03-01,M,,,29.0,4.324968059754906
tuesday_weld,1943-08-27,F,1.62,,37.0,4.324942074073046
tygh_runyan,1976-06-13,M,,/m/044038p,22.0,4.324793235308378
sarah_hyland,1990-11-24,F,1.65,,6.0,4.324557118679927
darlene_cates,1947-12-13,F,,,,4.3244268747011265
yee_jee_tso,1975-03-10,M,,,25.0,4.324183746260888
bethel_leslie,1929-08-03,F,,,69.0,4.324114331394427
joe_pingue,,M,,,,4.3238254560858485
deena_martin,,F,,,,4.323728805602201
dwight_schultz,1947-11-24,M,1.854,,41.0,4.323678564060444
jj_feild,1978-04-01,M,1.85,,31.0,4.323572395043259
nancy_allen,1950-06-24,F,1.68,,29.0,4.323535844617072
karen_robinson,,F,,,,4.323487688683769
sam_jaeger,1977-01-29,M,,,25.0,4.323456989836629
tom_delonge,1975-12-13,M,1.92,,23.0,4.3234142504438156
matt_long,1980-05-18,M,1.765,,26.0,4.322528742990608
laurence_breuls,,,,,,4.322528742990608
valente_rodriguez,1961-02-14,M,,,35.0,4.32226497112342
tom_hornof,,,,,,4.322200389218346
elizabeth_small,,F,,,,4.322200389218346
adam_thompson,1993-09-10,M,,,13.0,4.322200389218346
chantel_valdivieso,,,,,,4.322200389218346
kara_r._stribling,1996-11-14,F,,,9.0,4.322200389218346
jordan_felix,,,,,,4.322200389218346
lilly_petruzzi,,F,1.57,,,4.322200389218346
tony_bustamante,,M,,,,4.322200389218346
john_ross_bowie,1971-05-30,M,,,35.0,4.322200389218346
kristen_fukuto,,,,,,4.322200389218346
andrew_vo,,,,,,4.322200389218346
brittany_bhagia,,,,,,4.322200389218346
charlie_stewart,1993-09-09,M,1.6,,13.0,4.322200389218346
kate_emerick,,,,,,4.322200389218346
ryan_heinke,1992-10-01,M,,,14.0,4.322200389218346
alec_plotkin,,,,,,4.322200389218346
zachary_gray,1996-03-12,,1.55,,10.0,4.322200389218346
chase_wilmot,,F,,,,4.322200389218346
alana_brady,,,,,,4.322200389218346
eric_plotkin,,,,,,4.322200389218346
olivia_eve_everhard,,F,,,,4.322200389218346
darian_bryant,,,,,,4.322200389218346
carole_cook,1928,F,,,56.0,4.322090331539468
riley_keough,1989-05-29,F,1.7,,20.0,4.321874031245351
marcie_leeds,,,,,,4.3218032899663275
maggie_ma,1982-07-09,F,1.57,,23.0,4.321782630555655
josh_hopkins,1970-09-12,M,1.88,,26.0,4.3217590617258725
lewis_fitz-gerald,1958-11-15,M,,,29.0,4.321721364991306
willa_ford,1981-01-22,F,1.702,/m/02ctzb,28.0,4.321637004978123
josh_lucas,1971-06-20,M,1.82,,21.0,4.321016230797825
eli_marienthal,1986-03-06,M,,/m/041rx,12.0,4.320482744762961
chelsea_field,1957-05-27,F,1.75,,30.0,4.320446235580848
darren_harris,,M,,,,4.320411846212247
justin_henry,1971-05-25,M,,,12.0,4.320411846212247
edward_andrews,1914-10-09,M,,,69.0,4.320411846212247
max_showalter,1917-06-02,M,,,66.0,4.320411846212247
carlin_glynn,1940-02-19,F,,,44.0,4.320411846212247
stephen_lang,1952-07-11,M,1.79,,33.0,4.320222657715469
leah_ayres,1957-05-28,F,,,30.0,4.319983801601673
kenneth_siu,,,,,,4.319983801601673
norman_burton,1923-12-05,M,,,64.0,4.319983801601673
a._j._cook,1978-07-22,F,1.69,,20.0,4.319971226800827
patrice_oneal,1969-12-07,M,1.96,/m/0x67,33.0,4.319884742223718
deborah_moore,1963-10-27,F,,,29.0,4.319880098783809
stephen_king,1947-09-21,M,1.93,/m/063k3h,38.0,4.319870553531636
justin_mentell,1982-12-16,M,,,26.0,4.319797929876587
piper_mackenzie_harris,2000-01-26,F,,,9.0,4.319797929876587
carole_davis,1958-02-17,F,1.62,,28.0,4.319661327603817
joel_gretsch,1963-12-20,M,1.791,,36.0,4.3196294575259095
john_sessions,1953-01-11,M,,/m/03lmx1,31.0,4.319362589768684
art_carney,1918-11-04,M,1.77,/m/033tf_,62.0,4.319322504578643
maia_campbell,1976-11-26,F,,/m/0x67,16.0,4.319267375546942
tico_wells,,M,,,,4.318938839854877
june_diane_raphael,1980-01-04,F,,,29.0,4.318869920217923
lauren_fox,1977-07-06,F,,,33.0,4.318685985733433
amy_steel,1960-05-03,F,1.62,,20.0,4.318557912418569
malcolm_goodwin,,M,,,,4.318495365108979
patrika_darbo,1948-04-06,F,1.6,,40.0,4.318190898614933
alexandra_wentworth,1965-01-12,F,,,31.0,4.31806428389829
siobhan_fallon,1961-05-13,F,,,33.0,4.317951809829168
austin_o'brien,1981-05-11,M,,,10.0,4.317883746230861
denzel_whitaker,1990-06-15,M,,/m/0x67,17.0,4.317712208091767
daniel_roebuck,1963-03-04,M,1.83,,24.0,4.317588765511617
zane_holtz,1987-01-18,M,,,16.0,4.317353413305299
lisa_eilbacher,1956-05-05,F,1.7,,26.0,4.31721569913693
tom_harper,1977,M,,,26.0,4.317124791229313
mikael_rahm,1957-11-16,M,,,50.0,4.317013706421882
pale_olofsson,1947-01-08,M,,,61.0,4.317013706421882
per_ragnar,1941-05-29,M,,,67.0,4.317013706421882
karin_bergquist,1975-04-11,F,,,33.0,4.317013706421882
karl-robert_lindgren,,M,,,,4.317013706421882
henrik_dahl,1964-11-18,M,,,43.0,4.317013706421882
ika_nord,1960-04-29,F,,,48.0,4.317013706421882
peter_carlberg,1950-12-08,M,,/m/06mvq,57.0,4.317013706421882
anders_t._peedu,1948-02-03,M,,,60.0,4.317013706421882
lina_leandersson,1995-09-27,F,1.59,,13.0,4.317013706421882
john_garber,,M,,,,4.316863210074754
barbara_tarbuck,1942-01-15,F,,,44.0,4.316863210074754
ronald_armbrust,,M,,/m/05l3g_,,4.316621686339973
matthias_schoenaerts,1977-12-08,M,,/m/02p656s,28.0,4.316621686339973
diana_dobbelman,1939-03-16,F,,,67.0,4.316621686339973
johnny_de_mol,1979-01-12,M,1.82,/m/05l3g_,27.0,4.316621686339973
dolf_de_vries,1937-07-11,M,,/m/05l3g_,69.0,4.316621686339973
xander_straat,1965,M,,,41.0,4.316621686339973
frank_lammers,1972-04-10,M,,/m/05l3g_,34.0,4.316621686339973
waldemar_kobus,1966,M,,/m/013xrm,40.0,4.316621686339973
peter_blok,1960-04-07,M,,/m/05l3g_,46.0,4.316621686339973
e._katherine_kerr,1937-04-20,F,,,48.0,4.316535704398101
larry_joe_campbell,1970-11-29,M,1.715,,39.0,4.3164143907415635
carlos_mencia,1967-10-22,M,1.72,/m/03d26m9,39.0,4.316166317640596
brent_sexton,,M,,,,4.31615930564516
sarah_drew,1980-10-01,F,,,23.0,4.31615930564516
james_booth,1927-12-19,M,,,58.0,4.316014520978747
jeri_ryan,1968-02-22,F,1.73,/m/07hwkr,32.0,4.315783278918712
gavin_rossdale,1965-10-30,M,1.854,/m/041rx,38.0,4.315574941703385
maria_pitillo,1966-01-08,F,,,26.0,4.315552477295811
heydon_prowse,1981,M,,,12.0,4.314816711132533
andrew_knott,1979-11-22,M,,,13.0,4.314816711132533
timothy_bottoms,1951-08-30,M,1.81,,34.0,4.3145909711764014
corbin_allred,1979-05-25,M,1.52,,20.0,4.314463826622468
darius_rose,,M,,,,4.314024976488616
eduardo_gómez,1951-07-27,M,,,54.0,4.314024976488616
carlos_maycotte,,M,,,,4.314024976488616
richard_montoya,,M,,,,4.314024976488616
césar_gonzález,1968-01-09,M,1.75,,38.0,4.314024976488616
enrique_munoz,,M,,,,4.314024976488616
luis_tosar,1971-10-13,M,1.76,/m/0br_8h,34.0,4.3140019095130375
jeannie_belgrave,,,,,,4.3140019095130375
elizabeth_rodriguez,1980-12-27,F,,,25.0,4.3140019095130375
terry_murphy,1948,F,,,46.0,4.313912166719635
noah_truesdale,,M,,,,4.313666339857326
chuck_cureau,1967-01-23,M,,,36.0,4.313666339857326
larissa_wolcott,,F,,,,4.313666339857326
lee_ritchey,,M,,,,4.313666339857326
brandy_little,,F,,,,4.313666339857326
vernon_grote,,M,,,,4.313666339857326
cindy_waite,,F,,,,4.313666339857326
sean_hennigan,,M,,,,4.313666339857326
jesse_de_luna,,M,,,,4.313666339857326
elizabeth_gast,1968-10-14,F,,,34.0,4.313666339857326
charles_sanders,,M,,,,4.313666339857326
constance_jones,,F,,,,4.313666339857326
william_atherton,1947-07-30,M,,,36.0,4.313433257185783
noah_segan,1983-10-05,M,1.75,,24.0,4.313383763413346
sonny_carl_davis,,M,,,,4.3132761206392995
fabian,1943-02-06,M,1.83,,53.0,4.313171456396775
scott_bryce,1958-01-06,M,,,38.0,4.313171456396775
samaire_armstrong,1980-10-31,F,1.65,/m/07bch9,21.0,4.3129682254069275
tracey_ellis,,,,,,4.312920965326793
brian_goodman,,M,,,,4.312916149216165
damon_gupton,,M,,,,4.312893986666066
joan_heney,,F,,,,4.312800910054074
jose_zuniga,,M,1.689,,,4.312797960194007
tanee_mccall,1981-04-17,F,1.65,,29.0,4.312791266910979
françois_chau,1959-10-26,M,1.74,/m/04wy6k,31.0,4.312749664005457
lynne_thigpen,1948-12-22,F,,/m/0x67,33.0,4.312621278687945
freddy_rodriguez,1975-01-17,M,1.67,,20.0,4.31249953633689
austin_highsmith,1981-03-31,F,1.7,,24.0,4.312493384292543
kay_panabaker,1990-05-02,F,1.52,,11.0,4.312460361636202
brian_mclaughlin,,M,,,,4.312447958673928
brian_tibbetts,,M,,,,4.312447958673928
susan_dalian,1968-09-15,F,,/m/0x67,31.0,4.312447958673928
brian_mcgregor,,M,,,,4.312447958673928
samuel_ball,1973-06-29,M,,,28.0,4.312403588642082
wendy_robie,1953-10-06,F,,,38.0,4.312204574974596
john_macho,1983-06-30,M,,,26.0,4.312193736532708
waleed_zuaiter,1971,M,,,38.0,4.312193736532708
miriam_colon,1936-08-20,F,,,47.0,4.312154041207295
daniel_von_bargen,1950-06-05,M,,,41.0,4.312139682153243
katy_selverstone,1966-02-04,F,1.7,,36.0,4.312125126952902
tony_maudsley,1968-01-30,M,,,31.0,4.312050128522712
demián_bichir,1963-08-01,M,,,48.0,4.312005226398434
vanessa_angel,1966-11-10,F,1.727,/m/02w7gg,19.0,4.311975373633688
adam_barnett,,M,,,,4.311897935368742
kate_beahan,1974-10-12,F,1.613,,27.0,4.311896998561971
tara_mason,1986-08-16,F,1.59,,23.0,4.311651863295559
nelson_franklin,,M,1.95,,,4.311651863295559
chantelle_chung,1992,F,,,18.0,4.311651863295559
ellen_wong,1985-01-13,F,1.57,,25.0,4.311651863295559
ingrid_haas,,F,,,,4.311651863295559
greg_johnson,,M,,,,4.311471159301449
dirk_blocker,1957-07-31,M,,,24.0,4.3114266959969045
maitland_ward,1977-02-03,F,1.78,,27.0,4.311146477470061
michael_teigen,,M,,,,4.311146477470061
patrick_baynham,,,,,,4.311146477470061
rochelle_aytes,1976-05-17,F,1.67,/m/0x67,28.0,4.311146477470061
duncan_fraser,,,,,,4.310971072746535
caroline_williams,1957-03-27,F,1.7,,32.0,4.310969606434149
b-fine,1959-03-06,M,,,32.0,4.310933241026496
bowlegged_lou,,M,,,,4.310933241026496
mary_fogarty,,F,,,,4.310802852395172
brandon_jay_mclaren,1980-07-03,M,,,25.0,4.310765713157108
alex_breckenridge,1982-05-15,F,1.7,,23.0,4.310765713157108
james_snyder,,M,,,,4.310765713157108
clifton_murray,,M,,,,4.310765713157108
catherine_tate,1968-05-12,F,1.52,/m/02ctzb,42.0,4.310749704557517
doug_rand,,,,,,4.310653679194029
david_wohl,1953-09-22,M,,,30.0,4.310572235971473
chantille_boudousque,,,,,,4.310454944127847
richard_burgi,1958-07-30,M,1.867,,46.0,4.310454944127847
will_beinbrink,1973-09,M,,,,4.310454944127847
brenda_ballard,,F,,,,4.310454944127847
chase_bloch,,,,,,4.310454944127847
valerie_cruz,1976-07-18,F,1.72,,28.0,4.310454944127847
chelsea_bloch,,,,,,4.310454944127847
robin_brenner,,,,,,4.310454944127847
adam_taylor_gordon,1993-06-20,M,,,11.0,4.310454944127847
oliver_jackson_cohen,1986,M,1.91,,24.0,4.3100968638028405
andrea_avery,,,,,,4.310065664637901
brad_bufanda,1983-05-04,M,,,21.0,4.310065664637901
alexis_raich,1994-12-10,F,1.47,,9.0,4.310065664637901
kenneth_cranham,1944-12-12,M,1.702,/m/03lmx1,44.0,4.310054767721663
sara_craddick,,,,,,4.3100054375278
kaelynn_craddick,,,,,,4.3100054375278
christina_stojanovich,1989-04-24,F,,,9.0,4.309989190989979
dee_hennigan,,F,,,,4.309989190989979
alissa_alban,1964,F,1.6,,34.0,4.309989190989979
corey_parker,1965-07-08,M,,,19.0,4.309935204678179
beatrice_rosen,1984-11-29,F,1.753,,19.0,4.309915764372501
kristen_cloke,1968-09-02,F,1.65,,31.0,4.309671520342239
bob_sapp,1974-09-22,M,1.93,/m/0x67,30.0,4.30927085512163
jeff_daniels,1955-02-19,M,1.91,/m/07hwkr,28.0,4.309264698699845
joe_bellan,,,,,,4.30891588013999
lorene_yarnell,1944-03-21,F,,,43.0,4.308812771409737
sal_viscuso,1948-10-05,M,,,38.0,4.308812771409737
juliet_stevenson,1956-10-30,F,1.702,/m/02w7gg,39.0,4.30860605487614
april_ortiz,,F,,,,4.308550644976576
adrian_canzoneri,,M,,,,4.308550644976576
dulcy_rogers,,F,,,,4.308550644976576
rebecca_chambers,,F,,,,4.308550644976576
kathy_anthony,,F,,,,4.308550644976576
harvey_perr,,,,,,4.308487579405622
danny_rosen,,,,,,4.308487579405622
sara_driver,1955-12-15,F,,,28.0,4.308487579405622
brian_j._burchill,,,,,,4.308487579405622
tom_dicillo,1953-08-14,M,,,30.0,4.308487579405622
eszter_balint,1966-07-07,F,,,17.0,4.308487579405622
rammellzee,1960,M,,,24.0,4.308487579405622
cecillia_stark,,,,,,4.308487579405622
gordon_macdonald,,M,,,,4.308316779304581
brady_coleman,,M,,,,4.308202549582709
danielle_cormack,1970-12-26,F,,,33.0,4.3081031651991415
andrew_hampton,,,,,,4.3081031651991415
susan_brady,1966-03-02,F,1.6256,,38.0,4.3081031651991415
christina_moore,1973-04-12,F,1.67,,31.0,4.3081031651991415
nadine_bernecker,,F,,,,4.3081031651991415
carl_snell,,M,,,,4.3081031651991415
mia_blake,,F,,,,4.3081031651991415
jarred_rumbold,,,,,,4.3081031651991415
liddy_holloway,1947-03-27,F,,,57.0,4.3081031651991415
morgan_reese_fairhead,1981-09-27,F,,,22.0,4.3081031651991415
lisa_bonet,1967-11-16,F,1.57,/m/041rx,19.0,4.307975798659049
juan_riedinger,1981-02-27,M,,,27.0,4.307901421430342
dorothy_fielding,,,,,,4.307781342980563
stephen_geoffreys,1964-11-22,M,,,20.0,4.307781342980563
amanda_bearse,1958-08-09,F,1.62,,26.0,4.307781342980563
kate_luyben,1972-06-30,F,1.73,,27.0,4.3076632907189465
triple_h,1969-07-27,M,1.93,,35.0,4.307507465411704
erica_cerra,1979-10-31,F,1.638,/m/05sf2x,25.0,4.307507465411704
cascy_beddow,1982-07-27,M,1.77,,22.0,4.307507465411704
brian_duffy,,M,,,,4.307492831058424
cooper_taylor,1975,M,1.78,,36.0,4.307492831058424
johnny_williams,,M,,,,4.307411334713074
skyler_gisondo,1996-07-22,M,,,11.0,4.307289814832909
hector_luis_bustamante,1972-03-12,M,1.77,,32.0,4.307101422827955
ransford_doherty,,M,1.82,,,4.307101422827955
mark_elias,1984-11-02,M,,,20.0,4.307101422827955
marshall_allman,1984-04-05,M,1.664,,20.0,4.307101422827955
peter_vaughan,1923-04-04,M,1.829,/m/02w7gg,58.0,4.307054424182793
dana_davis,1978-10-04,F,1.54,/m/0x67,25.0,4.306866991100044
cicely_tyson,1933-12-19,F,1.61,/m/0x67,58.0,4.306687713111913
jason_schwartzman,1980-06-26,M,1.68,/m/0xnvg,18.0,4.306339579660786
jodi_ann_paterson,1975-07-31,F,1.65,/m/0d8qh0,25.0,4.306243337724971
hal_sparks,1969-09-25,M,,,31.0,4.306243337724971
pavel_landovský,1936-09-11,M,,,51.0,4.306227239478092
tomasz_borkowy,1952-09-17,M,,,35.0,4.306227239478092
bebe_neuwirth,1958-12-31,F,1.63,/m/041rx,31.0,4.305883091038833
tovah_feldshuh,1952-12-27,F,1.6,/m/041rx,32.0,4.305774087203507
tara_karsian,1965-08-05,F,,,27.0,4.305732469578172
michele_farr,,,,,,4.305732469578172
christiana_capetillo,,,,,,4.305732469578172
timothy_carhart,1953-12-24,M,,,35.0,4.30568141175733
danny_zorn,1972-07-14,M,,,20.0,4.305642607800379
laura_poe,,F,,,,4.3055483047323735
diane_peterson,,F,,,,4.3055483047323735
mary_ashleigh_green,1992-12-24,F,,,6.0,4.3055483047323735
gabriel_folse,1955-09-02,M,,,43.0,4.3055483047323735
christopher_dahlberg,,M,,,,4.3055483047323735
auden_thornton,,F,,,,4.3055483047323735
hunter_burkes,,M,,,,4.3055483047323735
andrew_john_ferguson,1993-09-26,M,1.73,,13.0,4.305444883854472
jack_o'halloran,1943-04-08,M,1.98,,44.0,4.305079163378876
harry_morgan,1915-04-10,M,1.63,,72.0,4.305079163378876
don_novello,1943-01-01,M,,,46.0,4.305069063374867
lyne_odums,,F,,,,4.305062453197724
walter_k._jordan,1964-04-29,M,,,39.0,4.305062453197724
george_anthony_bell,,M,,,,4.305062453197724
adolph_caesar,1933-12-05,M,1.702,/m/0x67,52.0,4.30482860960273
brian_bloom,1970-06-30,M,1.92,,13.0,4.304709615108391
julian_bleach,1964,M,,,41.0,4.304682997301494
timothy_patrick_quill,,M,,,,4.304506164576438
richard_grove,1955,M,,,37.0,4.304506164576438
michael_earl_reid,,,,,,4.304506164576438
ivan_raimi,1956,M,,,36.0,4.304506164576438
ludivine_sagnier,1979-07-03,F,1.6,,24.0,4.304341475475576
adrian_roberts,1942-11-16,M,,,55.0,4.304115010180344
harrison_young,1930-03-13,M,,,68.0,4.303891647146905
boris_lee_krutonog,1960-07-26,M,,,34.0,4.303713109382105
donald_eccles,1908-04-26,M,,,77.0,4.303689887482645
brian_oulton,1908-02-11,M,,,77.0,4.303689887482645
patrick_newell,1932-03-27,M,,,53.0,4.303689887482645
sophie_ward,1964-12-30,F,,,20.0,4.303689887482645
nigel_stock,1919-09-21,M,,,66.0,4.303689887482645
leonard_roberts,1972-11-17,M,1.88,,24.0,4.303632264576797
scott_terra,1987-06-25,M,1.63,/m/03vv99,15.0,4.303570922825786
tony_genaro,,M,,,,4.303545042916029
douglas_mcferran,,M,,,,4.303476445945017
john_fugelsang,1969-09-03,M,,,30.0,4.303374197072714
leann_rimes,1982-08-28,F,1.651,/m/059_w,17.0,4.303374197072714
david_hewlett,1968-04-18,M,1.79,,21.0,4.303060334676967
paul_willson,1945-12-25,M,,,45.0,4.3029243223174
don_thompson,,M,,,,4.3026866015821
b.d._wong,1960-10-24,M,1.65,/m/0d2by,29.0,4.302498776710658
aida_turturro,1962-09-25,F,1.65,,30.0,4.3024879160708664
