,Freebase movie ID,Movie name,Movie release date,Movie box office revenue,Movie runtime,Movie languages,Movie countries,Movie genres,Review score,Movie votes,Movie director,Movie star,Movie budget,Movie gross,Movie company,Number of nomination,Nomination winner,Profitability,Log Profitability,Profitability score,Log Revenue,Revenue score,Oscar Multiplication Factor,Movie Success Index
34744,/m/01w8g3,calendar_girls,2003.0,96542059.0,108.0,"{""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom","Ensemble Film, Drama, Indie, Comedy",6.9,24000.0,Nigel Cole,Helen Mirren,10000000.0,93400759.0,Touchstone Pictures,0.0,,9.6542059,2.2673936649578286,5.856187992411834,7.984716561492076,7.25690435681555,1.0,5.327665857783667
34768,/m/02rz1h5,most_wanted,1997.0,11838218.0,99.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Action/Adventure, Action",5.6,5700.0,David Hogan,Keenen Ivory Wayans,25000000.0,11838218.0,Ivory Way Productions,0.0,,0.47352872,-0.7475427134963764,3.7952692545361635,7.073286369899375,5.544108291659716,1.0,3.959025712934846
34792,/m/03m3xm8,planet_51,2009.0,105432013.0,91.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","United States of America, Spain, United Kingdom","Science Fiction, Adventure, Computer Animation, Animation, Alien Film, Satire, Comedy, Family Film",6.0,52000.0,Jorge Blanco,Dwayne Johnson,70000000.0,105647102.0,TriStar Pictures,0.0,,1.5061716142857142,0.40957107659444475,4.586237020521057,8.022972502645588,7.328796451329192,1.0,4.776209372118069
34818,/m/06h9zj,creepshow_2,1987.0,14000000.0,92.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Cult, Horror, Creature Film",6.1,23000.0,Michael Gornick,George Kennedy,3500000.0,14000000.0,New World Pictures,0.0,,4.0,1.3862943611198906,5.253895327735495,7.146128066699271,5.680995321307173,1.0,4.525769381731947
34895,/m/05mk_y,fair_game,1995.0,11534477.0,91.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Crime Fiction, Action, Action/Adventure",4.3,12000.0,Andrew Sipes,William Baldwin,50000000.0,11534477.0,Warner Bros.,0.0,,0.23068954,-1.4666824550990774,3.3036872167818685,7.061997945034031,5.522894632216001,1.0,3.5034429177194037
34903,/m/05sw5b,recess:_school's_out,2001.0,44460850.0,83.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Adventure, Family Film, Comedy, Animation",6.6,9800.0,Chuck Sheetz,Andrew Lawrence,23000000.0,44460850.0,Disney Television Animation,0.0,,1.9330804347826087,0.6591148107327403,4.7568175214166555,7.6479777710275485,6.624091355212985,1.0,4.770654485456298
34925,/m/08fckt,in_dreams,1999.0,12017369.0,99.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Horror, Supernatural, Psychological thriller, Drama, Suspense, Crime Thriller",5.5,13000.0,Neil Jordan,Annette Bening,30000000.0,12017369.0,Amblin Entertainment,0.0,,0.40057896666666665,-0.9148443617053014,3.680906940248113,7.079809432769645,5.556366692270124,1.0,3.9064366171051064
34936,/m/04gthxn,once_around,1991.0,14851083.0,115.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Comedy-drama, Drama, Comedy, Romantic drama, Romance Film, Domestic Comedy",6.5,4100.0,Lasse Hallström,Richard Dreyfuss,16000000.0,14851083.0,Cinecom Entertainment Group,0.0,,0.9281926875,-0.07451593035735497,4.255329877498482,7.171758154531124,5.729160407336728,1.0,4.355657279753858
34986,/m/0kv5nj,rendition,2007.0,27038732.0,122.0,"{""/m/02h40lc"": ""English Language""}","United States of America, South Africa","Thriller, Drama, War film",6.8,55000.0,Gavin Hood,Reese Witherspoon,27500000.0,27066382.0,Anonymous Content,0.0,,0.9832266181818182,-0.016915648088420613,4.294703677185703,7.431986337269584,6.218191615155515,1.0,4.575610681855541
34996,/m/02mkzj,child's_play,1988.0,44196684.0,88.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Horror, Indie, Supernatural, Psychological thriller, Cult, Mystery, Slasher",6.6,91000.0,Tom Holland,Catherine Hicks,9000000.0,44196684.0,United Artists,0.0,,4.910742666666667,1.5914251863086608,5.394116515939867,7.645389696041435,6.6192277411990625,1.0,4.9477363919989
35005,/m/01fmys,home_alone,1990.0,476684675.0,100.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Crime Fiction, Adventure, Christmas movie, Children's, Comedy, Family Film, Slapstick",7.6,501000.0,Chris Columbus,Macaulay Culkin,18000000.0,476684675.0,Hughes Entertainment,2.0,,26.482481944444444,3.2764834556963227,6.545971058082449,8.678231190870589,8.560184782770925,1.10407241596645,6.683749279772274
35044,/m/04bn37,diner,1982.0,14099953.0,110.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Ensemble Film, Comedy-drama, Period piece, Drama, Comedy, Coming of age",7.1,19000.0,Barry Levinson,Steve Guttenberg,5000000.0,14099953.0,Metro-Goldwyn-Mayer (MGM),1.0,,2.8199906,1.0367335516111333,5.014946198496173,7.149217695805823,5.686801475881936,1.0656623837592984,5.009134684304969
35061,/m/0d87hc,the_nutty_professor,1996.0,273961019.0,95.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Romance Film, Science Fiction, Comedy",5.6,112000.0,Tom Shadyac,Eddie Murphy,54000000.0,273961019.0,Imagine Entertainment,1.0,"Rick Baker, David LeRoy Anderson",5.0733522037037035,1.6240017832796105,5.416384886043277,8.437688774487587,8.108147854343173,1.0656623837592984,5.467774267590749
35082,/m/023q01,orgazmo,1997.0,602302.0,92.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Parody, Science Fiction, Indie, Superhero movie, Sex comedy, Cult, Comedy",6.1,35000.0,Trey Parker,Trey Parker,1000000.0,602302.0,Kuzui Enterprises,0.0,,0.602302,-0.5069962983336248,3.9596994620458523,5.779815026345412,3.1133652154844484,1.0,3.444458109708484
35103,/m/027hy5b,the_in-laws,2003.0,26891849.0,95.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Germany","Action/Adventure, Action, Comedy",5.7,16000.0,Andrew Fleming,Albert Brooks,40000000.0,26891849.0,Franchise Pictures,0.0,,0.672296225,-0.3970562245757144,4.03485115004508,7.4296206801390605,6.2137459776705555,1.0,4.237607195760377
35106,/m/04q827,million_dollar_baby,2004.0,216763646.0,133.0,"{""/m/03x42"": ""Irish"", ""/m/02h40lc"": ""English Language""}",United States of America,"Sports, Tragedy, Drama, Boxing",8.1,650000.0,Clint Eastwood,Hilary Swank,30000000.0,216763646.0,Warner Bros.,7.0,"Morgan Freeman, Hilary Swank, Clint Eastwood, Clint Eastwood, Albert S. Ruddy and Tom Rosenberg, Producers",7.2254548666666665,1.9776101893408728,5.658100829082728,8.335986449309587,7.9170247776787095,1.1969871512778951,6.876733282001782
35121,/m/0435vm,the_island,2005.0,162949164.0,138.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Science Fiction, Action/Adventure, Drama, Action, Dystopia",6.8,304000.0,Michael Bay,Scarlett Johansson,126000000.0,162949164.0,Dreamworks Pictures,0.0,,1.2932473333333334,0.2571563679108314,4.482050964954946,8.212052139352734,7.68412246613584,1.0,5.038528560705419
35127,/m/01z0n6,oliver_&_company,1988.0,74151346.0,72.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Adventure, Animation, Musical, Children's, Music, Family Film",6.7,45000.0,George Scribner,Joey Lawrence,31000000.0,74151346.0,Walt Disney Animation Studios,0.0,,2.3919789032258065,0.8721210163278386,4.902422079951257,7.870119044634174,7.04154812025305,1.0,4.952311656057206
35152,/m/06_557,for_richer_or_poorer,1997.0,32748995.0,115.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Comedy of Errors, Comedy, Romance Film, Family Film, Slapstick",5.8,10000.0,Bryan Spicer,Tim Allen,35000000.0,32748995.0,Universal Pictures,0.0,,0.9356855714285714,-0.06647578690190982,4.260825874833931,7.515197990179907,6.374566281031851,1.0,4.369909803642419
35156,/m/0x25q,the_matrix_reloaded,2003.0,742128461.0,138.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","United States of America, Australia","Action/Adventure, Thriller, Science Fiction, Action, Adventure",7.2,529000.0,Lana Wachowski,Keanu Reeves,150000000.0,741847937.0,Warner Bros.,0.0,,4.9475230733333335,1.5988870621185414,5.399217227114465,8.870479087905467,8.921464719087728,1.0,5.737790944936614
35187,/m/02mxkv,lorenzo's_oil,1992.0,7286310.0,136.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Drama, Medical fiction, Docudrama",7.3,21000.0,George Miller,Nick Nolte,30000000.0,7286388.0,Universal Pictures,2.0,,0.242877,-1.415200136629812,3.3388789626378754,6.862507704196776,5.148004593796326,1.10407241596645,4.557972401783129
35221,/m/07hnbc,rumor_has_it...,2005.0,88933562.0,97.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","United States of America, Australia, Germany","Romantic comedy, Romance Film, Screwball comedy, Drama, Comedy",5.5,55000.0,Rob Reiner,Jennifer Aniston,70000000.0,88933562.0,Warner Bros.,0.0,,1.270479457142857,0.23939435453508712,4.469909393262067,7.949065692070994,7.18990781728123,1.0,4.584748818952123
35289,/m/01sxly,a_fish_called_wanda,1988.0,62493712.0,109.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom","Crime Fiction, Heist, Crime Comedy, Caper story, Screwball comedy, Comedy",7.5,135000.0,Charles Crichton,John Cleese,7500000.0,62493712.0,Metro-Goldwyn-Mayer (MGM),3.0,Kevin Kline,8.332494933333333,2.120162923138767,5.755545538801647,7.795836328596145,6.9019530696253195,1.131324767518597,6.045912249286244
35311,/m/033m2w,big_trouble_in_little_china,1986.0,11100000.0,99.0,"{""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}",United States of America,"Fantasy Comedy, Adventure, Action Comedy, Martial Arts Film, Fantasy, Comedy, Romance Film, Action",7.3,128000.0,John Carpenter,Kurt Russell,25000000.0,11100577.0,Twentieth Century Fox,0.0,,0.444,-0.8119307165499123,3.751255575529291,7.045323017912285,5.491558442319792,1.0,4.339987924997743
35323,/m/020y73,enemy_at_the_gates,2001.0,96976270.0,129.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","United States of America, Ireland, United Kingdom, Germany","Thriller, Historical fiction, Period piece, Drama, Suspense, War film, Romance Film, Action, Combat Films",7.6,249000.0,Jean-Jacques Annaud,Jude Law,68000000.0,96976270.0,Paramount Pictures,0.0,,1.4261216176470588,0.35495860422297404,4.548905596734998,7.986665480302713,7.2605668429839465,1.0,5.130652283121304
35447,/m/076hrh,coyote_ugly,2000.0,113916474.0,107.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Comedy-drama, Musical, Coming of age, Comedy, Drama, Romantic drama, Romance Film",5.7,108000.0,David McNally,Piper Perabo,45000000.0,113916474.0,Touchstone Pictures,0.0,,2.5314772,0.928803005869393,4.941168162681586,8.056586537811969,7.391965290476793,1.0,4.821277366884345
35489,/m/02v5_g,scream_2,1997.0,172363301.0,122.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Parody, Thriller, Horror, Indie, Media Satire, Mystery, Comedy, Slasher, Teen, Horror Comedy",6.2,161000.0,Wes Craven,Neve Campbell,24000000.0,172363301.0,Dimension Films,0.0,,7.181804208333333,1.9715506339916526,5.653958701490369,8.236444805366684,7.729962139599307,1.0,5.235497835505108
35507,/m/06974q,poetic_justice,1993.0,27515786.0,109.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic drama, Romance Film, Drama, Road movie",6.1,13000.0,John Singleton,Janet Jackson,14000000.0,27515786.0,Columbia Pictures,1.0,,1.9654132857142856,0.6757025467250545,4.768156392833578,7.43958193891237,6.232465573519261,1.0656623837592984,4.842555457523185
35540,/m/011yxg,moulin_rouge!,2001.0,179213434.0,127.0,"{""/m/064_8sq"": ""French Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","United States of America, Australia, United Kingdom","Jukebox musical, Costume drama, Remake, Musical, Period piece, Drama, Comedy, Romantic drama, Romance Film",7.6,271000.0,Baz Luhrmann,Nicole Kidman,50000000.0,184935320.0,Twentieth Century Fox,0.0,,3.58426868,1.2765544588206923,5.178880470852505,8.253370564074174,7.761769702242481,1.0,5.4473820484665945
35547,/m/0gy0n,the_ring,2002.0,249348933.0,145.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Japan","Thriller, Horror, Supernatural, Mystery, Suspense, Japanese Movies",7.1,328000.0,Gore Verbinski,Naomi Watts,48000000.0,249348933.0,Dreamworks Pictures,0.0,,5.1947694375,1.6476522419493582,5.432551619703119,8.396807515891428,8.031322158301924,1.0,5.473884657841412
35630,/m/04jwly,far_from_heaven,2002.0,29027914.0,108.0,"{""/m/02h40lc"": ""English Language""}","France, United States of America","LGBT, Melodrama, Period piece, Marriage Drama, Drama, Gay Themed, Romantic drama, Romance Film",7.4,45000.0,Todd Haynes,Julianne Moore,13500000.0,29027914.0,Focus Features,4.0,,2.150215851851852,0.7655682333103729,4.829585840797817,7.462815842703393,6.276127654673203,1.1524633336279906,5.630474607769522
35660,/m/048yqf,elektra,2005.0,56681566.0,96.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","United States of America, Canada","Thriller, Crime Fiction, Superhero movie, Action/Adventure, Martial Arts Film, Fantasy, Action",4.7,89000.0,Rob Bowman,Jennifer Garner,43000000.0,56995646.0,Twentieth Century Fox,0.0,,1.3181759534883721,0.27624892754047436,4.495102057567028,7.753441848104111,6.822283666481902,1.0,4.2968680027337
35735,/m/0636yq,troop_beverly_hills,1989.0,8508843.0,106.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Family Film, Comedy of manners, Comedy",5.8,9600.0,Jeff Kanew,Shelley Long,18000000.0,8508843.0,Weintraub Entertainment Group,0.0,,0.4727135,-0.7492657822507947,3.79409141718344,6.929870561433228,5.274595569031223,1.0,3.931232356140106
35805,/m/06t6dz,hustle_&_flow,2005.0,23563727.0,116.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Crime Fiction, Indie, Hip hop movies, Drama, Music, Romance Film, Musical Drama",7.3,39000.0,Craig Brewer,Terrence Howard,2800000.0,23563727.0,Crunk Pictures,2.0,"Music and Lyric by Jordan Houston, Cedric Coleman and Paul Beauregard",8.415616785714287,2.1300891209418107,5.762330785480266,7.372244000960032,6.105921427599622,1.10407241596645,5.603289643147617
35833,/m/040f3x,the_hand_that_rocks_the_cradle,1992.0,88036683.0,110.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Drama, Psychological thriller",6.6,40000.0,Curtis Hanson,Annabella Sciorra,11700000.0,88036683.0,Hollywood Pictures,0.0,,7.52450282051282,2.018164738088452,5.685822684182977,7.944663676002806,7.181635372644335,1.0,5.186888255911647
35856,/m/09gjm01,courageous,2011.0,34522221.0,130.0,"{""/m/02h40lc"": ""English Language""}",United States of America,Drama,7.0,20000.0,Alex Kendrick,Alex Kendrick,2000000.0,35185884.0,TriStar Pictures,0.0,,17.2611105,2.84845602309891,6.253384533713699,7.538098741020062,6.417602287837363,1.0,5.227876310034297
35882,/m/08xvpn,the_color_purple,1985.0,142000000.0,153.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"LGBT, Period piece, Marriage Drama, Drama, Film adaptation, Feminist Film",7.8,81000.0,Steven Spielberg,Danny Glover,15000000.0,98467863.0,Amblin Entertainment,12.0,,9.466666666666667,2.247776856499051,5.842778539257554,8.152288347441468,7.571811958355171,1.2429796928507304,6.995595786420044
35924,/m/0kv7qx,poison,1991.0,787280.0,85.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"LGBT, Science Fiction, Horror, Indie, Experimental film, Satire, Drama",6.4,4100.0,Todd Haynes,Edith Meeks,250000.0,787280.0,Bronze Eye Productions,0.0,,3.14912,1.1471230487284836,5.090405098624098,5.896129770437668,3.3319485341395887,1.0,3.8942590171738316
35970,/m/01v_40,my_cousin_vinny,1992.0,64088552.0,120.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Crime Fiction, Comedy of manners, Comedy, Courtroom Comedy",7.6,112000.0,Jonathan Lynn,Joe Pesci,11000000.0,64088552.0,Twentieth Century Fox,1.0,Marisa Tomei,5.826232,1.7623704792342614,5.510969514848801,7.806780466135329,6.92251973055728,1.0656623837592984,5.6537406885343735
36001,/m/03cvvlg,doubt,2008.0,50907234.0,104.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Christian film, Mystery, Period piece, Drama, Film adaptation",7.5,124000.0,John Patrick Shanley,Meryl Streep,20000000.0,51699984.0,Goodspeed Productions,5.0,,2.5453617,0.9342727617116043,4.944907121283623,7.706779509198938,6.734593933132071,1.1697347997257481,5.930859911005757
36027,/m/04q3m5b,fame,2009.0,77184633.0,123.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Dance, Remake, Musical, Drama, Comedy, Romance Film, Family Film",5.1,16000.0,Kevin Tancharoen,Kelsey Grammer,18000000.0,77211836.0,Metro-Goldwyn-Mayer (MGM),0.0,,4.288035166666667,1.4558286249164634,5.301426833941347,7.887530849128021,7.074269079575462,1.0,4.689194855784706
36029,/m/0dlkhvv,no_strings_attached,2011.0,147780440.0,108.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Romance Film, Comedy",6.2,219000.0,Ivan Reitman,Natalie Portman,25000000.0,149228077.0,Paramount Pictures,0.0,,5.9112176,1.7768518338867043,5.5208685280970835,8.169616958227488,7.6043765767348255,1.0,5.163068629352933
36044,/m/01d1_s,farewell_my_concubine,1993.0,5216888.0,171.0,"{""/m/0653m"": ""Standard Mandarin""}","Hong Kong, China","LGBT, Art film, World cinema, Drama, Music, Romance Film, Chinese Movies",8.1,26000.0,Kaige Chen,Leslie Cheung,4000000.0,6122607.0,Tomson Films,2.0,,1.304222,0.2656066944131309,4.487827350935828,6.717411596315947,4.875334185310703,1.10407241596645,5.040847122592974
36109,/m/0fvr1,donnie_darko,2001.0,4116307.0,112.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Science Fiction, Indie, Doomsday film, Tragedy, Comedy-drama, Psychological thriller, Mystery, Period piece, Satire, Fantasy, Drama, Coming of age, Time travel, Teen",8.0,755000.0,Richard Kelly,Jake Gyllenhaal,6000000.0,6981586.0,Pandora Cinema,0.0,,0.6860511666666667,-0.37680306706007394,4.048695592045057,6.614507863101073,4.681953374617694,1.0,4.36458171066557
36174,/m/05h43ls,sex_and_the_city_2,2010.0,305153249.0,146.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Sex comedy, Romance Film, Drama, Comedy",4.5,76000.0,Michael Patrick King,Sarah Jessica Parker,100000000.0,290745055.0,New Line Cinema,0.0,,3.05153249,1.1156439201684087,5.068886924520961,8.484517999721254,8.196151207155479,1.0,4.794210676869403
